1,1,9,8.1346,-31.293,1.1153,0.22833,0.020597,1
1,2,8,7.853,-25.456,-0.004,0.35,0,1
1,2,9,8.8292,-25.421,0.83149,0.31727,0.014967,1
1,3,8,7.8279,-20.274,0.068212,0.40303,0.024716,1
1,3,9,7.8617,-19.992,0.49306,0.38448,0.010443,1
1,4,8,6.9084,-15.661,-0.090917,0.34314,0.019445,1
1,4,9,7.2977,-15.008,0.49834,0.36562,0.015289,1
1,5,7,10.024,-8.756,-1.276,0.15,0,1
1,5,8,10.398,-9.5587,-0.26631,0.42926,0.01956,1
1,5,9,9.5842,-9.748,0.42962,0.41763,0.014236,1
1,6,7,8.2812,-4.6251,-1.4458,0.30892,0.0068007,1
1,6,8,8.8957,-6.9732,-0.67773,0.36289,0.018177,1
1,6,9,5.5136,-7.4409,0.34566,0.33018,0.01796,1
1,9,7,7.4792,2.4353,-1.6767,0.28683,0.0098979,1
1,9,8,7.9024,8.2906,-0.5213,0.45836,0.018295,1
1,9,9,8.1807,8.2242,0.39338,0.4647,0.012776,1
2,5,7,12.811,-8.883,-1.232,0.14,0,1
2,5,8,15.722,-9.6372,-0.27324,0.3943,0.016181,1
2,5,9,15.514,-9.7886,0.52971,0.4087,0.01164,1
2,6,4,13.624,-3.2442,-5.9215,0,0,1
2,6,7,14.782,-4.912,-1.3446,0.31684,0.0071242,1
2,6,8,15.025,-5.9322,-0.65726,0.37243,0.030992,1
2,6,9,15.474,-4.3708,0.22527,0.182,0.034924,1
2,7,4,13.649,-2.6664,-5.8159,0.0017647,5.2941e-05,1
2,7,7,15.146,-0.36574,-1.5768,0.28753,0.0049317,1
2,7,8,15.483,-2.6275,-0.6234,0.20935,0.078403,1
2,7,9,15.795,-2.8089,0.1815,0,0,1
2,9,7,15.463,5.7184,-1.6145,0.31918,0.0051318,1
2,9,8,15.753,8.238,-0.52402,0.40778,0.0096722,1
2,9,9,15.737,8.1753,0.50777,0.39982,0.0058783,1
3,5,8,22.315,-9.2741,-0.19912,0.37325,0.011576,1
3,5,9,22.418,-9.3149,0.54332,0.30008,0.017634,1
3,6,7,24.173,-3.4981,-1.2726,0.22714,0.003222,1
3,6,8,22.03,-6.7809,-0.4789,0.34437,0.012493,1
3,6,9,22.621,-6.5846,0.62509,0.2716,0.020638,1
3,7,1,26.189,-2.403,-10.742,0,0,1
3,8,7,22.401,2.0332,-1.4746,0.26521,0.016209,1
