1,3,7,11.675,-8.755,-1.4001,0.33432,0.017764,1
1,3,9,11.464,-8.461,0.56955,0.33053,0.013113,1
1,4,4,11.619,-2.944,-5.4732,0.434,0.15728,1
1,4,7,7.679,-3.65,-1.5501,0.30249,0.007864,1
1,4,8,7.0663,-5.9941,-0.5225,0.32566,0.018386,1
1,4,9,8.559,-6.8019,0.43055,0.36891,0.023275,1
1,5,7,7.4091,1.4751,-1.5644,0.27334,0.0071767,1
1,6,8,7.3609,5.5832,-0.43867,0.28722,0.017732,1
1,6,9,7.8019,8.2007,0.43132,0.25687,0.02631,1
1,7,8,9.7714,12.558,-0.51795,0.34258,0.019705,1
1,7,9,8.0268,12.507,0.37516,0.37226,0.010631,1
2,3,7,13.75,-9.7869,-1.305,0.3422,0.017185,1
2,3,8,13.894,-9.6523,-0.48372,0.39477,0.0089582,1
2,3,9,13.847,-10.274,0.34582,0.34309,0.01074,1
2,4,7,15.699,-3.6268,-1.4636,0.28216,0.0062185,1
2,4,8,13.665,-6.4662,-0.48435,0.36942,0.014261,1
2,4,9,13.417,-6.6188,0.43565,0.3124,0.015239,1
2,5,7,15.195,1.5598,-1.4085,0.2927,0.0032701,1
2,5,8,13.184,4.5057,-0.46751,0.35963,0.010145,1
2,5,9,12.971,4.2633,0.45033,0.29667,0.02415,1
2,6,7,18.584,5.6053,-1.317,0.27911,0.0051083,1
2,6,8,15.917,9.0754,-0.15791,0.34672,0.0094885,1
2,6,9,14.89,7.6023,0.483,0.16867,0.034898,1
2,7,8,16.024,13.856,-0.43343,0.30926,0.013052,1
3,2,9,24.485,-10.59,0.72959,0.22591,0.0071777,1
3,3,7,26.183,-8.4898,-1.2399,0.22364,0.0059655,1
3,3,8,25.962,-9.7192,-0.67516,0.1348,0.029887,1
3,3,9,25.314,-9.0026,0.55125,0.1425,0.00665,1
3,4,1,23.227,-7.053,-10.676,0,0,1
3,4,7,24.329,-4.8842,-1.362,0.24447,0.0062378,1
3,4,8,27.089,-7.4856,-0.57074,0.080882,0.023736,1
3,6,7,23.355,2.7679,-1.2967,0.21868,0.0061295,1
4,2,8,26.688,5.3867,-0.71105,0.29273,0.010028,1
4,2,9,27.567,-17.261,0.81192,0.29917,0.018338,1
4,3,8,29.712,-11.114,-0.41325,0.21049,0.023341,1
4,3,9,31.514,-10.851,0.63477,0.15766,0.021913,1
4,4,7,29.186,-2.8515,-1.2166,0.18759,0.0068715,1
4,4,8,31.18,-5.8042,-0.6843,0.15968,0.012495,1
4,4,9,31.358,-6.7485,0.53913,0.11176,0.013586,1
4,5,7,30.014,1.4479,-1.2319,0.17993,0.0092489,1
4,5,8,31.685,3.6288,-0.78412,0.22291,0.017175,1
4,5,9,33.008,4.4112,0.84642,0.126,0.021106,1
4,6,8,29.003,7.4275,-0.50537,0.26403,0.010958,1
4,6,9,28.808,9.3727,0.78274,0.20307,0.012976,1
4,7,8,29.189,15.564,0.09,0.23551,0.008628,1
4,7,9,29.404,15.053,0.81696,0.1558,0.013551,1
4,8,8,29.437,19.95,0.041308,0.23462,0.0079202,1
4,8,9,29.526,19.699,0.61447,0.19517,0.013373,1
4,9,8,30.271,26.474,0.144,0,0,1
5,1,9,34.514,-11.39,0.89074,0.19913,0.010681,1
5,1,10,36.721,-28.159,1.774,0.2525,0.002425,1
5,3,9,37.701,-12.32,0.99887,0.26474,0.024993,1
