1,1,8,6.58,-61.6,1.15,0,0,1
1,3,6,6.147,-29.573,-0.762,0.11,0,1
1,3,7,5.213,-29.756,-0.032,0.22,0,1
1,4,1,12.339,-27.956,-4.128,0.15,0,1
1,4,3,8.479,-19.53,-2.912,0.18,0,1
1,4,6,8.0553,-20.747,-0.28516,0.26703,0.017505,1
1,4,7,8.5202,-20.541,0.30481,0.27954,0.013569,1
1,4,8,8.4007,-19.97,0.81433,0.28333,0.010384,1
1,5,5,8.0601,-8.4021,-1.1029,0.35144,0.0098017,1
1,5,6,8.4208,-9.7992,-0.414,0.36283,0.012539,1
1,5,7,8.6415,-13.705,0.26885,0.33461,0.016123,1
1,5,8,8.3896,-16.123,0.77528,0.34464,0.018632,1
1,6,4,7.2692,-1.0792,-1.6599,0.20681,0.0095032,1
1,6,5,8.6894,-6.5498,-1.4577,0.30434,0.0052639,1
1,7,4,7.9704,7.1009,-1.7246,0.23655,0.011374,1
1,7,5,11.442,5.379,-1.3905,0.445,0.00125,1
1,8,4,8.4632,18.788,-1.9924,0.23246,0.010991,1
1,8,5,10.786,15.952,-1.3384,0.055918,0.019675,1
1,8,6,12.281,16.305,-0.70417,0,0,1
1,8,7,11.379,24.669,0.31465,0.28742,0.0080331,1
1,8,8,11.881,24.692,0.91833,0.29833,0.0025367,1
1,9,3,8.1852,30.844,-2.4028,0.18983,0.012605,1
1,9,4,8.6551,28.775,-1.867,0.2403,0.01251,1
1,9,5,8.7471,28.765,-1.1505,0.26017,0.011677,1
1,9,6,8.7004,28.347,-0.43465,0.26168,0.011547,1
1,9,7,8.4797,28.381,0.30495,0.23608,0.013428,1
1,9,8,8.7857,28.892,1.0153,0.24323,0.011559,1
1,10,9,6.974,46.509,1.799,0,0,1
2,3,1,13.338,-29.467,-4.381,0.22,0.0018,1
2,3,7,13.879,-29.569,0.156,0.12,0,1
2,4,4,17.309,-20.468,-1.8512,0.265,0.0051808,1
2,4,5,16.961,-20.642,-1.4023,0.26667,0.0070333,1
2,4,6,16.347,-20.402,-0.33581,0.26254,0.012547,1
2,4,7,14.554,-20.123,0.27846,0.24697,0.012568,1
2,4,8,14.629,-20.161,0.85802,0.21738,0.014293,1
2,5,4,14.25,-16.426,-1.5943,0.30625,0.018055,1
2,5,5,15.334,-10.063,-1.1064,0.34517,0.0094646,1
2,5,6,15.504,-11.071,-0.41357,0.34488,0.010994,1
2,5,7,15.389,-13.074,0.26267,0.30049,0.015708,1
2,5,8,15.268,-15.598,0.82365,0.30185,0.014063,1
2,6,4,15.129,-0.89053,-1.5956,0.25432,0.0070389,1
2,6,5,15.418,-6.1792,-1.4077,0.29868,0.0067341,1
2,7,4,15.382,7.6934,-1.6734,0.25129,0.012124,1
2,7,5,15.734,4.9077,-1.4865,0.29,0.00554,1
2,8,4,15.644,17.556,-1.9028,0.16574,0.019393,1
2,8,5,13.062,15.922,-1.0913,0.059302,0.01674,1
2,8,6,12.648,15.978,-0.70275,0,0,1
2,8,7,12.55,24.654,0.5197,0.286,0.0022267,1
2,9,3,13.407,33.348,-2.3895,0.088333,0.011697,1
2,9,4,14.921,27.649,-1.7983,0.22967,0.010378,1
2,9,5,15.665,28.074,-1.1348,0.23768,0.011226,1
2,9,6,16.083,28.249,-0.39203,0.22463,0.010071,1
2,9,7,16.471,27.085,0.2934,0.21095,0.014103,1
2,9,8,17.086,27.821,1.0431,0.22846,0.011925,1
2,9,9,16.243,33.505,1.473,0.17,0.0151,1
2,10,5,17.48,37.994,-0.886,0.16,0,1
3,3,7,21.782,-22.886,0.272,0.088333,0.010137,1
3,3,8,23.133,-34.774,1.3565,0.03,0.0018,1
3,4,2,25.405,-28.222,-3.063,0.25,0,1
3,4,3,22.682,-27.721,-2.878,0,0,1
3,4,4,25.249,-28.283,-1.7,0.08,0,1
3,4,5,25.115,-28.398,-1.483,0.09,0,1
3,4,6,25.057,-28.395,-0.589,0.12,0,1
3,4,7,22.523,-28.985,0.323,0.06,0,1
3,5,5,22.634,-8.0758,-1.0147,0.3166,0.0056985,1
3,5,6,23.319,-8.7956,-0.45634,0.28677,0.011151,1
3,5,7,23.6,-9.1367,0.20478,0.25819,0.010783,1
3,5,8,24.42,-8.5555,0.92647,0.20842,0.013225,1
3,6,4,22.045,-0.67648,-1.5357,0.21007,0.0072114,1
3,6,5,23.893,-4.9659,-1.391,0.18128,0.014009,1
3,6,6,25.744,-7.544,-0.654,0.29,0,1
3,7,4,22.734,8.1862,-1.6265,0.17347,0.01556,1
3,7,5,24.304,5.5034,-1.4706,0.16227,0.018795,1
3,8,4,23.146,19.17,-1.8866,0.074806,0.011074,1
3,8,5,26.23,15.242,-1.2819,0.159,0.10092,1
3,8,8,21.254,24.154,1.1825,0.24152,0.010053,1
3,9,4,24.254,27.038,-1.7515,0.14275,0.012658,1
3,9,5,23.587,28.799,-1.1129,0.15566,0.015421,1
3,9,6,22.976,27.702,-0.41883,0.16186,0.013344,1
3,9,7,22.548,26.126,0.34121,0.18512,0.014087,1
3,9,8,22.437,26.012,0.97596,0.18125,0.012352,1
3,9,9,21.094,32.403,1.517,0.22,0.0181,1
3,10,8,20.68,36.108,1.156,0,0,1
4,3,1,29.801,-31.106,-3.7583,0.0775,0.002825,1
4,3,2,28.847,-30.454,-3.3004,0.18852,0.01559,1
4,3,3,29.102,-30.803,-2.627,0.14,0.012297,1
4,3,4,29.184,-31.089,-1.8774,0.13171,0.0082995,1
4,3,5,29.042,-30.727,-1.2308,0.21053,0.0070386,1
4,3,6,29.504,-32.147,-0.659,0.16667,0.0042606,1
4,4,2,28.774,-28.861,-3.1626,0.17,0.00155,1
4,4,3,28.882,-28.911,-2.5859,0.23625,0.010033,1
4,4,4,29.166,-28.714,-1.8753,0.24067,0.0094754,1
4,4,5,29.363,-28.789,-0.9943,0.189,0.0050989,1
4,4,6,29.688,-28.651,-0.51757,0.18214,0.0085566,1
4,4,7,34.331,-28.708,0.5342,0.09,0.01175,1
4,5,5,30.579,-7.8297,-1.0065,0.255,0.0087986,1
4,5,6,30.068,-8.141,-0.54238,0.20769,0.010268,1
4,5,7,30.038,-14.762,0.43402,0.14317,0.0089272,1
4,5,8,29.465,-15.151,1.0553,0.24066,0.0097418,1
4,6,5,30.294,-2.1493,-1.4056,0.046166,0.0098569,1
4,6,6,33.695,-5.9945,-0.40211,0.22684,0.019512,1
4,6,7,33.584,-6.0382,0.1805,0.185,0.02691,1
4,7,4,30.382,9.8791,-1.6127,0.022339,0.0026192,1
4,7,5,30.332,5.6979,-1.4686,0.034086,0.0089505,1
4,8,4,30.058,20.265,-1.8411,0.041168,0.0081247,1
4,8,5,29.238,14.86,-1.2732,0,0,1
4,8,6,28.738,15.481,-0.6116,0,0,1
4,8,7,32.217,24.7,0.42667,0.18333,0.013433,1
4,8,8,29.721,23.979,1.1352,0.13633,0.014899,1
4,8,9,29.142,23.52,1.4762,0.26242,0.0073814,1
4,9,3,30.065,31.907,-2.2757,0.07,0.006,1
4,9,4,31.431,29.412,-1.803,0.11,0.010325,1
4,9,5,31.297,29.189,-1.1657,0.098966,0.010175,1
4,9,6,31.297,28.455,-0.38677,0.13978,0.011036,1
4,9,7,30.698,26.974,0.36569,0.11898,0.011404,1
4,9,8,30.541,27.185,1.0285,0.11033,0.012627,1
4,9,9,30.927,29.126,1.5817,0.11565,0.018371,1
5,3,8,37.221,-29.471,1.1602,0.0675,0.00905,1
5,3,9,37.409,-29.538,1.6633,0.11895,0.011288,1
5,4,7,34.6,-29.199,0.665,0,0,1
5,4,8,37.478,-29.004,1.1103,0.073438,0.0060233,1
5,4,9,38.133,-29.104,1.6207,0.11692,0.01051,1
5,5,5,37.828,-7.8302,-0.93424,0.21353,0.010162,1
5,5,6,39.019,-8.7772,-0.41902,0.18137,0.012416,1
5,5,7,39.273,-10.241,0.40988,0.18094,0.019602,1
5,5,8,37.38,-12.688,1.0017,0.10848,0.011795,1
5,5,9,36.411,-12.159,1.5101,0.18238,0.013429,1
5,6,5,38.212,-2.1105,-1.3432,0.011359,0.0017692,1
5,6,6,40.522,-7.696,-0.373,0.11,0,1
5,7,4,37.629,9.6273,-1.5837,0,0,1
5,7,5,38.756,8.8067,-1.3202,0.042773,0.030378,1
5,7,6,40.644,13.072,-0.464,0,0,1
5,8,4,37.8,18.873,-1.7358,0.028933,0.0043475,1
5,8,5,39.637,17.702,-1.0207,0,0,1
5,8,6,36.874,24.192,-0.35786,0.13682,0.0074894,1
5,8,7,37.434,24.619,0.24314,0.14429,0.010042,1
5,8,8,39.492,24.348,1.0857,0.049167,0.0094514,1
5,8,9,39.572,24.021,1.6248,0.16745,0.010587,1
5,9,4,37.166,27.959,-1.7107,0.046522,0.0051076,1
5,9,5,37.203,27.242,-1.1207,0.06404,0.0086672,1
5,9,6,36.014,26.497,-0.45068,0.09,0.010823,1
5,9,7,37.029,25.61,0.36354,0.062029,0.0082929,1
5,9,8,38.174,25.998,0.97998,0.041034,0.0044831,1
5,9,9,37.492,26.712,1.6119,0.11429,0.0076921,1
6,1,10,48.563,-61.924,2.87,0,0,1
6,3,8,43.422,-29.53,1.007,0,0,1
6,3,9,44.855,-29.502,1.728,0,0,1
6,4,6,43.8,-20.341,-0.175,0,0,1
6,4,8,44.267,-28.312,0.96936,0.03,0.0036667,1
6,4,9,44.92,-28.975,1.5693,0.064762,0.0066162,1
6,5,5,46.357,-7.7833,-0.94,0,0,1
6,5,6,46.499,-13.683,-0.36748,0.06,0.0077833,1
6,5,7,44.053,-14.753,0.36839,0.056471,0.0059033,1
6,5,8,45.156,-12.891,1.1558,0.037755,0.0057553,1
6,5,9,45.019,-12.061,1.6295,0.13485,0.009888,1
6,6,5,46.553,-2.5832,-1.2308,0,0,1
6,6,6,49.188,-7.507,-0.492,0,0,1
6,7,4,44.265,9.4397,-1.5423,0,0,1
6,7,5,44.548,8.5423,-1.2101,0.046506,0.011482,1
6,7,6,42.891,9.618,-0.43133,0.083509,0.014898,1
6,7,7,43.949,9.7939,0.2925,0.0044444,0.00035111,1
6,7,8,43.459,9.7655,1.035,0,0,1
6,7,9,43.872,9.6175,1.5684,0.06,0.011385,1
6,8,4,46.046,20.946,-1.6788,0.012692,0.0013405,1
6,8,8,47.546,23.858,1.0293,0.02,0.0035889,1
6,8,9,47.874,22.994,1.7304,0.10393,0.0076243,1
6,9,4,43.13,33.696,-1.547,0,0,1
6,9,5,43.258,33.836,-1.227,0,0,1
6,9,8,45.23,25.156,0.9955,0.06,0.0072,1
6,9,9,48.696,25.363,1.6838,0,0,1
7,3,10,49.718,-32.998,2.2275,0,0,1
7,5,5,51.522,-7.731,-0.887,0,0,1
7,5,6,52.61,-13.955,-0.371,0.0025926,0.00018148,1
7,5,7,51.527,-13.74,0.25635,0,0,1
7,5,8,51.777,-13.643,0.96579,0.005,0.00028696,1
7,5,9,51.969,-11.879,1.8647,0.047273,0.0060618,1
7,6,5,51.428,-4.8281,-1.0796,0,0,1
7,6,6,52.01,-7.685,-0.531,0,0,1
7,7,5,51.522,7.2087,-1.3966,0,0,1
7,7,6,55.388,8.828,-0.581,0,0,1
7,7,7,55.305,8.811,0.12,0,0,1
7,7,8,51.477,8.7962,1.002,0,0,1
7,7,9,55.448,8.87,1.487,0,0,1
7,7,10,56.49,9.613,2.147,0,0,1
7,8,4,51.525,20.943,-1.5772,0.016563,0.0016814,1
7,8,5,50.501,23.724,-1.25,0,0,1
7,8,6,50.444,23.7,-0.576,0,0,1
7,8,7,50.309,23.623,0.2772,0,0,1
7,8,8,51.072,23.626,0.99325,0,0,1
7,8,9,50.59,21.803,1.6902,0.04375,0.0042071,1
7,9,7,52.6,25.196,0.391,0,0,1
7,9,8,50.685,25.662,0.8394,0,0,1
7,9,9,50.878,26.693,1.787,0,0,1
8,3,10,59.318,-39.507,2.393,0,0,1
8,5,6,60.3,-10.351,-0.44572,0.031034,0.0039167,1
8,5,7,60.62,-11.35,0.11075,0,0,1
8,5,8,59.451,-8.666,0.814,0,0,1
8,5,9,59.189,-13.425,1.591,0,0,1
8,5,10,59.452,-8.621,2.241,0.05,0,1
8,7,5,60.003,-2.3278,-1.1196,0,0,1
8,7,6,58.85,8.814,-0.629,0,0,1
8,7,7,58.754,8.89,0.114,0,0,1
8,7,8,58.803,8.912,1.112,0,0,1
8,7,9,58.916,8.953,1.566,0,0,1
8,8,5,59.291,22.045,-1.445,0,0,1
8,8,6,63.418,22.395,-0.324,0,0,1
8,8,7,61.728,21.495,0.21033,0,0,1
8,8,8,63.313,22.333,0.886,0,0,1
8,8,9,63.342,22.36,1.738,0,0,1
8,8,10,62.042,22.178,2.437,0,0,1
8,10,3,60.111,38.933,-2.5565,0,0,1
8,10,4,57.054,37.498,-1.981,0,0,1
9,4,6,65.489,-20.974,-0.758,0,0,1
9,4,7,67.122,-18.664,0.426,0,0,1
9,4,8,70.16,-18.872,1.313,0,0,1
9,5,5,71.453,-7.924,-0.802,0,0,1
9,5,6,68.61,-8.141,-0.547,0,0,1
9,5,7,68.783,-12.466,0.293,0.011364,0.0014695,1
9,5,8,68.909,-12.1,1.1323,0,0,1
9,5,9,66.864,-11.208,1.9284,0.064516,0.010346,1
9,5,10,67.254,-11.508,2.4633,0.12529,0.013389,1
9,7,5,65.266,1.8065,-1.166,0,0,1
9,7,6,65.393,8.796,-0.314,0,0,1
9,7,7,65.462,8.858,0.104,0,0,1
9,7,8,64.861,8.995,1.204,0,0,1
9,7,9,65.419,9.159,2.024,0,0,1
9,8,4,64.535,18.38,-1.545,0,0,1
9,8,5,71.446,21.133,-1.357,0,0,1
9,9,4,66.672,29.352,-1.6957,0,0,1
9,9,5,66.543,29.926,-1.1465,0,0,1
9,9,6,67.366,30.312,-0.3765,0,0,1
9,9,7,67.559,30.236,0.136,0,0,1
9,9,8,69.577,29.037,1.355,0,0,1
10,4,7,73.313,-18.784,0.445,0,0,1
10,4,8,73.085,-18.859,1.26,0,0,1
10,4,9,75.235,-18.68,1.974,0,0,1
10,4,10,77.574,-19.332,2.405,0,0,1
10,5,5,74.117,-7.865,-0.839,0,0,1
10,5,7,74.739,-10.708,0.407,0,0,1
10,5,8,75.027,-10.967,1.2443,0.003,0.00018,1
10,5,9,74.863,-8.972,1.9257,0,0,1
10,5,10,74.788,-9.2803,2.4782,0,0,1
10,8,5,74.249,15.12,-0.99975,0,0,1
10,8,6,73.734,22.188,-0.401,0,0,1
10,8,7,73.616,22.204,0.268,0,0,1
10,8,8,73.33,22.094,1.177,0,0,1
10,8,10,73.019,21.903,2.303,0,0,1
10,9,4,72.025,27.604,-1.807,0,0,1
