1,2,9,9.4135,-49.617,-1.0835,0.073208,0.010226,1
1,2,10,11.675,-42.677,0.52847,0.081053,0.0087766,1
1,3,9,8.3872,-33.422,-1.0564,0.23211,0.014824,1
1,3,10,8.4895,-37.39,0.93027,0.18969,0.013645,1
1,4,9,8.3913,-18.738,-1.4406,0.27911,0.0080234,1
1,4,10,5.6584,-12.475,0.29771,0.16429,0.045329,1
1,5,9,7.4182,-3.3885,-1.5581,0.22588,0.023504,1
1,5,10,6.3856,-7.5177,0.35062,0.16915,0.040626,1
1,6,9,8.2254,7.7281,-1.4809,0.24398,0.032562,1
1,6,10,10.446,11.891,0.32976,0.37669,0.026687,1
1,7,9,8.2757,23.521,-1.7481,0.23568,0.010127,1
1,7,10,8.6688,27.73,0.78173,0.6,0.1917,1
1,8,9,7.5322,35.927,-1.1335,0.12625,0.024541,1
1,8,10,7.942,37.654,0.87837,0.48317,0.20272,1
1,9,9,9.4043,46.842,-0.41159,0.080976,0.011139,1
1,9,10,8.345,46.828,0.99332,0.0335,0.0056644,1
1,10,9,7.3601,63.894,-1.7203,0,0,1
1,10,10,7.352,65.983,0.416,0,0,1
2,1,9,16.033,-61.824,-1.1856,0.084167,0.045481,1
2,1,10,17.716,-69.159,0.096,0,0,1
2,2,9,16.189,-47.265,-1.1022,0.1898,0.051248,1
2,2,10,13.147,-41.948,0.38187,0.096667,0.0097275,1
2,3,9,16.414,-32.359,-0.98118,0.23475,0.0098296,1
2,3,10,15.989,-36.094,0.74282,0.16849,0.014366,1
2,5,9,15.537,-6.5909,-1.5404,0.2575,0.018839,1
2,5,10,16.03,-8.1461,0.48949,0.31106,0.025229,1
2,7,9,15.369,7.5528,-1.7228,0.272,0.016883,1
2,7,10,18.644,27.183,1.1321,0.15542,0.024565,1
2,8,9,15.812,37.199,-1.3976,0.16913,0.015853,1
2,8,10,15.016,34.543,0.7662,0.24667,0.010857,1
2,9,9,15.87,51.374,-0.61832,0.035873,0.0056601,1
2,10,10,16.616,55.947,0.46948,0.00080645,4.0323e-05,1
3,2,9,23.112,-44.612,-1.0757,0.056897,0.012958,1
3,2,10,22.38,-45.803,0.5136,0.1452,0.019176,1
3,3,9,23.517,-30.586,-1.197,0.17079,0.014272,1
3,3,10,23.989,-35.959,1.0738,0.074342,0.0082359,1
3,7,9,23.082,0.15959,-1.7396,0.18014,0.024807,1
3,7,10,24.013,25.837,1.1889,0.12857,0.012754,1
3,8,9,21.897,41.06,-1.2563,0.1049,0.010871,1
3,8,10,22.057,36.895,0.94406,0.064213,0.008244,1
3,9,9,23.088,50.202,-1.2192,0.040968,0.0050024,1
3,9,10,21.654,55.015,0.9035,0.15344,0.097604,1
4,1,9,30.363,-61.7,-0.94133,0.18,0.0972,1
4,1,10,28.815,-58.865,1.441,0,0,1
4,2,9,29.537,-42.098,-1.0779,0.012143,0.0020643,1
4,2,10,28.897,-42.307,0.95967,0,0,1
4,3,9,29.811,-30.744,-1.3928,0.12906,0.01144,1
4,3,10,27.466,-34.844,0.96888,0,0,1
4,4,9,31.039,-18.873,-1.8139,0.138,0.017127,1
4,5,4,34.341,-6.6477,-14.777,0,0,1
4,6,9,29.792,0.85226,-1.508,0.13977,0.040173,1
4,6,10,33.327,4.0853,0.87888,0.15382,0.020291,1
4,7,9,30.346,20.368,-1.8072,0.1306,0.013569,1
4,7,10,29.836,26.222,0.9812,0.085289,0.011055,1
4,8,9,27.77,45.407,-1.8479,0.03125,0.0018696,1
4,8,10,30.773,40.843,1.2549,0.022143,0.0033804,1
4,9,9,29.792,49.427,-1.0695,0.043205,0.0068662,1
4,9,10,29.843,47.803,0.45807,0.049286,0.0039148,1
5,3,9,37.024,-26.541,-1.2601,0.057045,0.023375,1
5,3,10,41.717,-32.501,1.3897,0.062174,0.0082437,1
5,5,9,37.345,-13.59,-1.7308,0.13048,0.035695,1
5,5,10,36.872,-8.0648,0.499,0.47739,0.16531,1
5,6,4,35.12,9.367,-15.554,0,0,1
5,6,9,38.137,9.24,-1.8958,0.075118,0.04916,1
5,6,10,37.886,3.5621,0.76059,0.022727,0.0024589,1
5,7,8,39.819,30.804,-2.9124,0.00375,0.0001125,1
5,7,9,38.241,21.253,-1.6987,0.088824,0.011214,1
5,7,10,38.707,24.867,1.1313,0.03133,0.004618,1
5,8,8,37.599,32.649,-2.8454,0.0044444,0.00017778,1
5,10,10,38.383,45.672,1.7286,0.043857,0.021163,1
6,2,9,45.349,-48.454,-1.0902,0,0,1
6,2,10,45.468,-51.923,1.2627,0,0,1
6,3,9,44.199,-32.434,-0.81618,0.058039,0.0060441,1
6,3,10,43.585,-29.644,0.90033,0.06747,0.0063679,1
6,4,9,45.527,-20.077,-1.4844,0.063016,0.0069988,1
6,4,10,45.886,-24.917,1.0376,0.053904,0.0068089,1
6,5,9,44.963,-4.9629,-1.9803,0,0,1
6,6,3,43.874,8.975,-18.76,0,0,1
6,6,9,44.254,8.7062,-1.9229,0.12376,0.053586,1
6,6,10,43.058,2.8824,0.87767,0.092381,0.012749,1
6,7,8,42.185,30.355,-3.012,0,0,1
6,7,9,46.691,20.327,-1.7516,0.03875,0.0069771,1
6,7,10,47.288,23.498,1.2137,0.013333,0.0018246,1
6,8,8,45.824,35.518,-3.0273,0.019333,0.0031651,1
6,8,9,46.509,34.687,-1.4657,0.10182,0.016873,1
6,9,10,46.752,38.827,1.2475,0.042727,0.0045255,1
7,1,9,55.443,-56.913,0.083,0.15,0,1
7,1,10,55.346,-56.877,0.457,0.16,0,1
7,2,9,51.714,-50.733,-0.29743,0,0,1
7,2,10,52.107,-51.212,1.4431,0.004,0.00064,1
7,3,9,52.385,-32.151,-1.2172,0.020909,0.0068023,1
7,3,10,52.86,-28.361,1.3019,0.005,0.00045,1
7,4,9,51.343,-24.083,-1.1235,0.024831,0.0034071,1
7,4,10,52.767,-24.732,1.1498,0.02124,0.0021047,1
7,5,9,53.569,-10.715,-2.0406,0.0175,0.00102,1
7,5,10,53.873,-12.055,1.5523,0.16667,0.083333,1
7,6,9,53.425,7.1978,-1.8779,0.1317,0.056468,1
7,6,10,52.801,2.6891,1.0442,0.096842,0.010634,1
7,7,8,52.838,29.855,-3.1428,0.025556,0.0058778,1
7,7,9,52.866,24.123,-1.6763,0.055106,0.0087342,1
7,7,10,52.904,26.694,0.92816,0.0083871,0.00076065,1
