1,1,10,9.959,-25.474,0.75469,0.29389,0.01543,1
1,2,9,9.3761,-21.168,-0.259,0.21963,0.0040729,1
1,2,10,8.524,-23.566,0.7312,0.18,0.00315,1
1,3,9,7.5389,-8.127,-0.66064,0.34446,0.017148,1
1,3,10,8.2625,-9.2119,0.40702,0.33231,0.016628,1
1,4,9,7.4871,-0.17778,-1.4203,0.25175,0.013461,1
1,4,10,7.9693,-3.7948,0.34864,0.33166,0.015571,1
1,5,9,8.0669,11.227,-1.7191,0.24276,0.014862,1
1,5,10,7.9682,13.83,0.35873,0.20672,0.017938,1
1,6,9,8.036,19.24,-1.3918,0.28899,0.014965,1
1,6,10,8.0388,21.629,0.65302,0.28825,0.016589,1
1,8,9,8.3522,41.361,-0.4313,0.13217,0.013318,1
1,8,10,8.5021,40.414,1.2413,0.17484,0.0070991,1
1,9,9,10.982,50.828,-0.97186,0.090633,0.0080316,1
1,9,10,11.608,48.497,0.364,0.14,0,1
1,10,9,8.6253,63.053,-1.5822,0.032222,0.0022718,1
2,1,10,15.413,-29.371,0.8705,0.252,0.01224,1
2,2,9,18.955,-15.604,0.012,0.26,0,1
2,2,10,15.93,-23.385,0.296,0.17,0,1
2,3,6,16.76,-4.3612,-7.9595,0.44333,0.014307,1
2,3,9,14.839,-6.7374,-0.72462,0.35346,0.019962,1
2,3,10,13.746,-9.8819,0.4956,0.30062,0.018636,1
2,6,9,15.426,7.7929,-1.5172,0.25335,0.012719,1
2,6,10,16.412,22.165,0.83025,0.24881,0.017008,1
2,8,9,15.279,40.594,-0.34314,0.14212,0.013722,1
2,8,10,16.02,39.966,1.0416,0.17152,0.010044,1
2,9,9,15.531,49.769,-0.83256,0.067654,0.0061407,1
3,1,10,18.758,15.806,0.8806,0.13,0.00715,1
3,5,9,22.951,4.7499,-1.3521,0.19339,0.015912,1
3,5,10,21.187,13.866,0.56629,0.21857,0.039336,1
3,6,9,22.714,19.476,-1.1079,0.19026,0.015663,1
3,6,10,22.159,21.845,0.86334,0.15929,0.020285,1
3,7,9,23.09,29.165,-0.1552,0.082,0.021929,1
3,7,10,22.961,28.308,0.81666,0.16371,0.013184,1
3,8,9,21.742,38.982,-0.34123,0.0026923,0.00018846,1
