1,4,6,8.8503,-24.934,-1.9414,0.25941,0.0059372,1
1,4,7,8.4538,-25.675,-1.1867,0.32125,0.0031527,1
1,4,8,8.4423,-25.896,-0.04659,0.26501,0.018898,1
1,4,9,7.9064,-25.692,0.88627,0.26029,0.020464,1
1,5,6,7.1866,-18.868,-1.8144,0.33076,0.0056623,1
1,5,7,8.8299,-16.088,-1.6508,0.35085,0.0078236,1
1,5,8,6.9092,-14.735,0.14447,0.36774,0.026887,1
1,5,9,7.2102,-14.929,0.64993,0.3425,0.01967,1
1,6,7,8.4062,-9.8296,-1.5358,0.36176,0.0072279,1
1,6,9,7.1543,-13.749,0.695,0.39553,0.023031,1
1,7,7,7.4228,-1.9409,-1.6113,0.25911,0.013242,1
1,7,8,7.0569,-2.6184,-0.55606,0.068125,0.021936,1
1,8,4,10.898,2.9585,-4.7522,0.016667,0.0016667,1
1,8,7,7.9287,3.4744,-1.3653,0.2813,0.017968,1
1,8,8,10.139,5.3908,-0.18384,0.16136,0.027176,1
1,9,7,9.1825,12.943,-1.3624,0.21075,0.022398,1
1,9,8,9.8234,13.468,-0.3578,0.017853,0.0042552,1
1,10,7,9.4626,17.664,-1.0755,0.30796,0.0059146,1
1,10,8,8.9558,17.796,0.035389,0.32982,0.0053504,1
1,10,9,8.4431,17.952,0.77014,0.32769,0.0051172,1
2,3,6,18.212,-30.765,-1.952,0.053636,0.0042888,1
2,3,7,17.528,-30.589,-1.1972,0.19949,0.020952,1
2,3,8,17.344,-30.561,-0.037986,0.30275,0.0073734,1
2,3,9,17.618,-30.878,0.8568,0.24867,0.010168,1
2,4,6,15.955,-25.278,-1.9294,0.23337,0.0091578,1
2,4,7,13.655,-28.328,-1.2035,0.26143,0.010968,1
2,4,8,14.386,-27.405,-0.0058974,0.2859,0.018645,1
2,4,9,15.235,-25.531,0.96223,0.27505,0.015027,1
2,5,6,15.573,-20.59,-1.8065,0.30833,0.0013987,1
2,5,7,15.968,-17.021,-1.5649,0.31406,0.011298,1
2,5,8,18.315,-19.733,0.25244,0.22664,0.016896,1
2,5,9,17.776,-19.872,0.85849,0.2566,0.013605,1
2,6,7,14.984,-9.44,-1.2252,0.36035,0.0073741,1
2,6,8,16.204,-10.018,-0.53548,0.31705,0.019998,1
2,7,1,19.189,-2.072,-7.852,0,0,1
2,7,7,15.288,-2.267,-1.5798,0.28594,0.010827,1
2,7,8,15.097,-2.5554,-0.54375,0.06,0.0288,1
2,8,3,12.709,2.478,-5.3283,0,0,1
2,8,4,12.491,2.656,-5.266,0,0,1
2,8,7,14.43,3.1141,-1.3379,0.3058,0.028315,1
2,8,8,13.959,4.2283,-0.028364,0.29911,0.044527,1
2,8,9,14.081,4.1286,0.64003,0.39043,0.0073934,1
2,9,7,15.871,14.148,-0.77723,0.2194,0.023582,1
2,9,8,15.412,13.08,-0.27314,0.03661,0.0070414,1
2,10,7,17.406,17.67,-0.76479,0.18,0.026422,1
